"Gender" "Category" "Swim" "Bike" "Run" "Overall"
"1543" "M" "55-59" 1.28694444 6.434722224 5.257222224 13.217500008
"1544" "F" "50-54" 1.541388888 6.845277768 4.653333336 13.225833336
"1545" "M" "65-69" 1.55555556 7.142777784 4.237777776 13.234166664
"1546" "M" "60-64" 1.822222224 5.872777776 5.336388888 13.23444444
"1547" "M" "65-69" 1.69055556 6.584166672 4.653611112 13.235277768
"1548" "F" "25-29" 1.28388888 6.617222232 5.172499992 13.246944456
"1549" "M" "65-69" 1.450000008 6.73805556 4.84805556 13.247500008
"1550" "M" "45-49" 1.337222232 7.168888896 4.434444456 13.262222232
"1551" "M" "55-59" 1.233333336 6.139999992 5.818333344 13.269166656
"1552" "M" "35-39" 1.809166656 6.650555544 4.662222216 13.280555544
"1553" "M" "55-59" 1.244166672 6.759722232 5.042500008 13.290277776
"1554" "F" "55-59" 1.315833336 6.590833344 5.209722216 13.300833336
"1555" "M" "65-69" 1.812222216 6.87888888 4.496111112 13.30361112
"1556" "F" "55-59" 1.795000008 6.952222224 4.365555552 13.305555552
"1557" "M" "55-59" 1.378055544 6.580833336 5.132777784 13.310833344
"1558" "F" "55-59" 1.560555552 6.685277784 4.908888888 13.318055544
"1559" "F" "50-54" 1.309999992 6.781111104 5.032222224 13.32888888
"1560" "F" "40-44" 1.53444444 7.02305556 4.607500008 13.333888896
"1561" "M" "60-64" 1.278333336 6.91055556 4.92888888 13.371944448
"1562" "F" "50-54" 1.41611112 6.40055556 5.360833344 13.374166656
"1563" "F" "60-64" 1.328333328 6.77861112 5.04444444 13.379444448
"1564" "F" "50-54" 1.148055552 6.79361112 5.278333344 13.384999992
"1565" "F" "50-54" 1.539444456 6.659444448 5.050000008 13.387777776
"1566" "F" "25-29" 1.507777776 6.942499992 4.725277776 13.399722216
"1567" "F" "60-64" 1.188333336 7.323333336 4.681111104 13.41
"1568" "F" "35-39" 1.347777768 7.060833336 4.795277784 13.431944448
"1569" "M" "40-44" 0.908333328 5.282777784 7.134722232 13.436111112
"1570" "F" "50-54" 1.588055544 6.836111112 4.819166664 13.448611104
"1571" "F" "50-54" 1.525277784 6.555833328 5.186388888 13.45361112
"1572" "F" "45-49" 1.211666664 6.453888888 5.649444456 13.467777768
"1573" "F" "35-39" 1.285277784 6.810833328 5.187499992 13.476666672
"1574" "F" "40-44" 1.444999992 6.816944448 5.008888896 13.483333344
"1575" "M" "50-54" 1.438055544 6.242500008 5.582222232 13.4925
"1576" "M" "25-29" 1.186666656 6.170277768 5.933055552 13.496666664
"1577" "M" "65-69" 1.823333328 6.456944448 5.013333336 13.499444448
"1578" "M" "50-54" 1.594999992 6.839722224 4.775833344 13.501111104
"1579" "F" "55-59" 1.414999992 6.81611112 5.10305556 13.504999992
"1580" "M" "50-54" 1.023611112 6.759444456 5.440000008 13.507777776
"1581" "M" "40-44" 1.41888888 6.311666664 5.427222216 13.509166656
"1582" "M" "45-49" 1.370555544 6.599722224 5.335277784 13.515
"1583" "M" "45-49" 1.474722216 6.723611112 5.02194444 13.51944444
"1584" "M" "45-49" 1.283611104 6.716666664 5.21388888 13.540833336
"1585" "F" "50-54" 1.472500008 6.693333336 5.204722224 13.544166672
"1586" "M" "55-59" 1.411944456 6.39611112 5.498611104 13.548611112
"1587" "M" "45-49" 1.39805556 6.4275 5.44361112 13.55388888
"1588" "M" "50-54" 1.809722232 6.17111112 5.193888888 13.556388888
"1589" "M" "50-54" 1.376666664 6.688055544 5.2875 13.56
"1590" "F" "50-54" 1.3125 6.763055544 5.288333328 13.57361112
"1591" "M" "65-69" 1.552777776 6.692222232 5.131111104 13.578333336
"1592" "F" "65-69" 1.418055552 6.903611112 5.13138888 13.587222216
"1593" "F" "45-49" 1.635833328 6.505000008 5.250277776 13.591666656
"1594" "M" "50-54" 1.260833328 7.338888888 4.552777776 13.636111104
"1595" "F" "50-54" 1.270277784 7.856666664 4.29444444 13.636944456
"1596" "M" "45-49" 1.258333344 5.628888888 6.586944456 13.640555544
"1597" "M" "50-54" 1.434166656 6.711388896 5.210277768 13.645000008
"1598" "F" "60-64" 1.44888888 6.93305556 5.099722224 13.646111112
"1599" "F" "55-59" 1.345277784 6.998333328 5.082499992 13.647499992
"1600" "M" "55-59" 1.411111104 6.65555556 5.401666656 13.654166664
"1601" "M" "60-64" 1.346666664 6.889999992 5.009166672 13.656944448
"1602" "F" "55-59" 1.431666672 6.947777784 5.03861112 13.673333328
"1603" "F" "50-54" 1.492222224 7.066944456 4.917222216 13.679722224
"1604" "M" "65-69" 2.153333328 6.198888888 5.130555552 13.695833328
"1605" "M" "45-49" 1.666111104 6.387222216 5.415 13.700833344
"1606" "M" "65-69" 1.243055544 6.92694444 5.23361112 13.712222232
"1607" "M" "55-59" 1.36055556 6.382222224 5.849722224 13.716388896
"1608" "M" "60-64" 1.653333336 6.661666656 5.212777776 13.728333336
"1609" "F" "25-29" 1.158888888 7.291111104 5.110833336 13.729999992
"1610" "M" "50-54" 1.785 6.250000008 5.371111104 13.73111112
"1611" "M" "45-49" 1.316666664 7.050555552 5.067222216 13.731944448
"1612" "F" "45-49" 1.159999992 6.435833328 5.899166664 13.756111104
"1613" "M" "40-44" 1.318055544 6.881666664 5.095833336 13.763055552
"1614" "M" "55-59" 1.53138888 6.935555544 5.097222216 13.774166664
"1615" "F" "55-59" 1.442777784 6.728055552 5.380277784 13.78361112
"1616" "M" "30-34" 1.281388896 7.221944448 4.965 13.799166672
"1617" "F" "45-49" 1.551944448 6.769999992 5.243611104 13.805277768
"1618" "M" "45-49" 1.728333336 6.269444448 5.453611104 13.812499992
"1619" "M" "25-29" 1.05 5.197777776 7.440555552 13.815833328
"1620" "M" "55-59" 1.581388896 6.914444448 4.995833328 13.81805556
"1621" "F" "55-59" 1.506388896 7.32444444 4.723333344 13.825833336
"1622" "M" "55-59" 1.331388888 6.313333344 5.969444448 13.843888896
"1623" "F" "40-44" 1.680555552 6.86861112 4.977777768 13.84638888
"1624" "F" "55-59" 1.24055556 6.941388888 5.442222216 13.85555556
"1625" "F" "55-59" 1.60055556 6.829999992 5.215000008 13.879166664
"1626" "M" "45-49" 1.3725 6.699444456 5.544722232 13.890277776
"1627" "M" "35-39" 1.638611112 6.962777784 5.100833328 13.890833328
"1628" "F" "35-39" 1.576666656 6.286666656 5.76888888 13.897222224
"1629" "M" "30-34" 1.434444456 6.81611112 5.383055544 13.898055552
"1630" "M" "60-64" 1.562777784 6.78444444 5.375833344 13.899722232
"1631" "F" "18-24" 1.639722216 7.096944456 5.019166656 13.900277784
"1632" "M" "40-44" 1.393333344 6.840833328 5.417500008 13.909166664
"1633" "M" "45-49" 1.526666664 7.013055552 5.017777776 13.909999992
"1634" "F" "55-59" 1.436111112 6.810555552 5.421944448 13.920555552
"1635" "M" "60-64" 1.464444456 6.868333344 5.462222232 13.93194444
"1636" "F" "40-44" 1.304166672 6.548611104 5.967499992 13.936666656
"1637" "M" "60-64" 1.402222224 7.093333344 5.13 13.94555556
"1638" "M" "55-59" 1.319722224 7.086388896 5.321666664 13.950277776
"1639" "M" "55-59" 1.286666664 5.433333336 6.9225 13.952222232
"1640" "M" "70-74" 1.41 6.82805556 5.468611104 13.952222232
"1641" "M" "40-44" 1.722222216 7.05305556 4.869722232 13.953888888
"1642" "F" "50-54" 1.36805556 7.287499992 5.038055544 13.961388888
"1643" "M" "55-59" 1.372222224 6.576388896 5.740000008 13.970277768
"1644" "M" "45-49" 1.477222224 6.350277768 5.668888896 13.97694444
"1645" "M" "18-24" 1.079166672 6.855555552 5.79444444 13.986388896
"1646" "F" "60-64" 1.564722216 7.24805556 4.948333344 13.995833328
"1647" "F" "65-69" 1.564166664 6.719444448 5.640277776 14.001388896
"1648" "M" "40-44" 1.499166672 6.750555552 5.528333328 14.01138888
"1649" "M" "40-44" 1.48638888 6.266111112 5.992222224 14.030277768
"1650" "F" "25-29" 1.210000008 7.290833328 5.289444456 14.042777784
"1651" "F" "50-54" 1.712500008 7.118611104 4.867222224 14.058888888
"1652" "M" "45-49" 1.40388888 6.963888888 5.462222232 14.060555544
"1653" "F" "50-54" 1.397777784 7.314444456 5.14055556 14.067777768
"1654" "F" "60-64" 1.606111104 6.988333344 5.296666656 14.077222224
"1655" "F" "18-24" 1.389722232 6.785833344 5.655833328 14.078611104
"1656" "F" "65-69" 1.682500008 6.918611112 5.260833336 14.081666664
"1657" "F" "60-64" 1.564722216 7.179444456 5.05638888 14.091944448
"1658" "M" "65-69" 1.368611112 6.778888896 5.732222232 14.109444456
"1659" "M" "60-64" 1.872499992 7.278333336 4.741111104 14.12111112
"1660" "F" "60-64" 1.4625 7.298055552 5.065833336 14.12388888
"1661" "M" "45-49" 1.689722232 6.570833328 5.609444448 14.12694444
"1662" "M" "55-59" 1.361666664 6.531944448 6.140833344 14.129722224
"1663" "F" "55-59" 1.45638888 7.229444448 5.217222216 14.146111104
"1664" "M" "60-64" 1.744999992 6.661111104 5.608888896 14.152777776
"1665" "M" "55-59" 1.610833344 6.83111112 5.394444456 14.162222232
"1666" "M" "65-69" 1.854444456 6.807222216 5.163611112 14.167222224
"1667" "F" "60-64" 1.478333328 7.456111104 5.026944456 14.178611112
"1668" "F" "50-54" 1.765833336 7.376388888 4.72194444 14.178888888
"1669" "M" "50-54" 1.540277784 6.870277776 5.505833328 14.182222224
"1670" "M" "50-54" 1.217222232 5.925277776 6.97944444 14.195277768
"1671" "F" "45-49" 1.465277784 5.785833336 6.724999992 14.195555544
"1672" "M" "65-69" 1.544444448 6.499722216 5.925277776 14.195555544
"1673" "M" "60-64" 1.45361112 6.470277768 6.14555556 14.202777768
"1674" "M" "60-64" 1.599444456 6.447777768 5.969444448 14.250277776
"1675" "M" "45-49" 1.56611112 6.915 5.631944448 14.253888888
"1676" "M" "40-44" 1.415277768 7.146388896 5.472222216 14.263055544
"1677" "M" "50-54" 1.464166656 6.733333344 5.829444456 14.265
"1678" "F" "35-39" 1.484444448 6.652222224 5.846111112 14.271944448
"1679" "F" "60-64" 1.351666656 7.391388888 5.214166656 14.278333344
"1680" "M" "45-49" 1.63361112 6.586111104 5.319166656 14.282222232
"1681" "M" "45-49" 1.383333336 7.031388888 5.392222224 14.283611112
"1682" "M" "65-69" 1.645000008 7.48944444 4.97111112 14.286666672
"1683" "M" "40-44" 1.282777776 6.57305556 6.107222232 14.325555552
"1684" "M" "55-59" 1.447222224 7.590833328 5.040833328 14.338055544
"1685" "F" "60-64" 1.485277776 7.293611112 5.2725 14.361666672
"1686" "F" "45-49" 1.68888888 7.475555544 4.994444448 14.366388888
"1687" "M" "70-74" 1.58861112 6.97194444 5.559722232 14.367499992
"1688" "M" "55-59" 1.50138888 7.683333336 4.902222216 14.369444448
"1689" "M" "60-64" 1.342777776 6.63138888 6.176111112 14.397499992
"1690" "M" "55-59" 1.124722224 6.85194444 6.219722232 14.407777776
"1691" "M" "55-59" 1.470833328 7.191944448 5.372500008 14.423055552
"1692" "F" "60-64" 1.672777776 7.621944456 4.934166672 14.42388888
"1693" "M" "45-49" 1.279722216 6.980555544 5.856666672 14.430833328
"1694" "M" "30-34" 1.463333328 6.812500008 5.95361112 14.432222232
"1695" "M" "55-59" 1.412777784 6.324444456 6.433333344 14.455833336
"1696" "M" "45-49" 1.454444448 7.374722232 5.26055556 14.458333344
"1697" "M" "45-49" 1.648888896 7.454444448 4.993888896 14.459722224
"1698" "M" "50-54" 1.291111104 6.754999992 6.088333344 14.502777768
"1699" "M" "45-49" 1.585277784 6.958333344 5.64888888 14.502777768
"1700" "M" "55-59" 1.523611104 7.227499992 5.381388888 14.506666656
"1701" "M" "75-79" 1.676388888 7.22861112 5.312500008 14.51555556
"1702" "M" "70-74" 1.53 6.818333328 5.878333344 14.53638888
"1703" "M" "45-49" 1.228333344 6.966944448 5.987777784 14.550277776
"1704" "M" "45-49" 1.278888888 6.648888888 6.447499992 14.551111104
"1705" "M" "60-64" 1.372777776 6.84444444 6.088333344 14.561388888
"1706" "M" "40-44" 1.44305556 7.412777784 5.322777768 14.569166664
"1707" "F" "40-44" 1.139722224 6.721944456 6.560277768 14.591388888
"1708" "F" "45-49" 1.402777776 7.080277776 5.589444456 14.598333336
"1709" "M" "45-49" 1.540000008 6.812777784 5.924444448 14.614722216
"1710" "F" "55-59" 1.423055544 7.368888888 5.61888888 14.62805556
"1711" "M" "35-39" 1.307222232 6.835000008 6.244166664 14.649166656
"1712" "M" "45-49" 1.443888888 6.8925 6.068611104 14.650277784
"1713" "M" "55-59" 2.031388896 7.202500008 5.198611104 14.659166664
"1714" "M" "70-74" 1.558333344 6.978888888 5.907777768 14.680277784
"1715" "M" "60-64" 1.534722216 7.045833336 5.843055552 14.681111112
"1716" "M" "45-49" 1.592222232 7.194722232 5.548055544 14.681388888
"1717" "M" "50-54" 1.52861112 7.269166656 5.56194444 14.684444448
"1718" "M" "60-64" 1.467222216 7.198333344 5.681388888 14.688333336
"1719" "F" "65-69" 1.821944448 7.463333328 5.125277784 14.689722216
"1720" "F" "50-54" 1.395555552 7.077499992 5.924722224 14.696666664
"1721" "F" "50-54" 1.41305556 6.964999992 6.080277768 14.701666656
"1722" "M" "45-49" 1.316111112 7.431666672 5.652222216 14.703888888
"1723" "M" "45-49" 1.91861112 6.690277776 5.762777784 14.706666672
"1724" "M" "50-54" 1.63944444 6.84611112 5.940833328 14.731944456
"1725" "M" "40-44" 1.261666656 6.999444456 6.168333336 14.762777784
"1726" "F" "60-64" 1.674166656 7.255277784 5.651111112 14.767222224
"1727" "F" "55-59" 1.485555552 7.345833336 5.669722224 14.77055556
"1728" "M" "60-64" 1.684166664 6.656388888 6.060555552 14.770833336
"1729" "F" "55-59" 1.324999992 7.534999992 5.579722224 14.772499992
"1730" "F" "65-69" 1.925555544 7.605555552 4.995555552 14.774166672
"1731" "M" "35-39" 1.313611104 6.82805556 6.423888888 14.776666656
"1732" "M" "18-24" 1.194444456 6.30888888 7.098333336 14.81694444
"1733" "M" "40-44" 1.362222216 7.10694444 6.109999992 14.83194444
"1734" "F" "55-59" 1.988611104 7.413888888 5.204722224 14.840833344
"1735" "F" "60-64" 1.915000008 7.194722232 5.408055552 14.855277768
"1736" "F" "45-49" 1.285833336 7.75194444 5.51388888 14.859444456
"1737" "M" "65-69" 1.392499992 6.943055544 6.199166664 14.864722224
"1738" "M" "50-54" 1.454166672 6.574166664 6.578333328 14.883611112
"1739" "M" "45-49" 1.90361112 6.927499992 5.828333328 14.888055552
"1740" "F" "60-64" 1.675833336 7.463611104 5.441388888 14.900277768
"1741" "M" "40-44" 1.268333328 7.711666656 5.718611112 14.905833336
"1742" "M" "35-39" 1.267222224 6.272222232 7.042777776 14.926944456
"1743" "F" "18-24" 1.283611104 6.341388888 7.11444444 14.927777784
"1744" "M" "35-39" 1.251388896 6.500833344 6.980833344 14.93111112
"1745" "M" "35-39" 1.583611104 5.755000008 7.301666664 14.934444456
"1746" "M" "45-49" 1.317222216 6.485555544 6.929444448 14.953333344
"1747" "M" "65-69" 1.82555556 6.684722232 6.060833328 14.95638888
"1748" "M" "65-69" 1.326944448 7.637500008 5.745555552 14.957222232
"1749" "M" "65-69" 1.773611112 6.920277768 5.874444456 14.966111112
"1750" "M" "35-39" 1.468055544 7.021944456 6.080277768 14.983055544
"1751" "M" "45-49" 1.239444456 7.550277768 5.874722232 14.984722224
"1752" "M" "75-79" 1.825000008 6.923333328 6.051388896 15.00888888
"1753" "M" "45-49" 1.44 6.977222232 6.274999992 15.010833336
"1754" "M" "65-69" 1.412777784 7.375833336 5.99694444 15.038055552
"1755" "F" "60-64" 1.146666672 7.146944448 6.530277768 15.042222216
"1756" "M" "65-69" 1.68888888 7.371666672 5.64 15.043055544
"1757" "M" "75-79" 1.45361112 7.362499992 5.923055544 15.048611112
"1758" "M" "45-49" 1.538055552 7.087222224 6.15888888 15.049722216
"1759" "M" "55-59" 1.584722232 7.069722216 6.039444456 15.114444456
"1760" "M" "60-64" 1.679444448 7.699722216 5.442499992 15.123333336
"1761" "F" "45-49" 1.417222224 7.419166656 6.026388888 15.13805556
"1762" "M" "55-59" 1.681111104 7.065833328 6.234444456 15.146111112
"1763" "F" "40-44" 1.766666664 7.345833336 5.830833336 15.16638888
"1764" "M" "65-69" 1.488333336 7.114999992 6.323333328 15.170833344
"1765" "F" "65-69" 1.346388888 7.416666672 6.08555556 15.173055552
"1766" "M" "55-59" 2.006111112 7.608611112 4.946111112 15.177777768
"1767" "M" "70-74" 1.388055552 7.727500008 5.832222216 15.181944456
"1768" "F" "45-49" 1.75805556 7.20305556 5.903055552 15.206388888
"1769" "M" "45-49" 1.498888896 6.992777784 6.452777784 15.216944448
"1770" "M" "65-69" 1.71444444 7.85111112 5.462222232 15.222222216
"1771" "M" "70-74" 1.49388888 7.214444448 6.217777776 15.225555552
"1772" "F" "40-44" 1.77 7.816944456 5.318611104 15.228333336
"1773" "M" "50-54" 1.226111112 6.808333344 7.005833328 15.264166656
"1774" "F" "60-64" 1.394722224 7.43694444 6.138611112 15.28361112
"1775" "M" "50-54" 1.549722216 7.49694444 5.850555552 15.293333328
"1776" "M" "70-74" 1.535833344 6.698333328 6.88055556 15.300555552
"1777" "M" "70-74" 1.857222216 7.54944444 5.617222224 15.336666672
"1778" "M" "50-54" 1.756111104 7.453055544 5.983055544 15.342222216
"1779" "M" "70-74" 1.90055556 7.092777768 6.032500008 15.357777768
"1780" "F" "55-59" 1.169444448 7.54361112 6.265000008 15.360277776
"1781" "F" "60-64" 1.457777784 7.172500008 6.618611112 15.368333328
"1782" "M" "18-24" 1.079722224 5.582500008 8.672777784 15.399444456
"1783" "M" "40-44" 1.688333328 7.846111104 5.661388896 15.400277784
"1784" "M" "40-44" 1.586388888 7.182777768 6.35555556 15.411666672
"1785" "M" "65-69" 1.6125 6.829999992 6.771666672 15.450833328
"1786" "F" "70-74" 1.974444456 7.51055556 5.710277784 15.469722216
"1787" "F" "45-49" 1.57944444 7.696666656 5.843055552 15.475277784
"1788" "M" "70-74" 1.982777784 7.340277768 5.894722224 15.49055556
"1789" "M" "45-49" 1.41888888 7.426666656 6.462777768 15.508055544
"1790" "M" "55-59" 1.488888888 7.056388896 6.229722216 15.522222216
"1791" "M" "40-44" 1.734444456 7.037500008 6.257222232 15.527500008
"1792" "M" "40-44" 1.825833336 7.832777784 5.652777768 15.5325
"1793" "M" "50-54" 1.495000008 6.985000008 6.732499992 15.554166672
"1794" "F" "50-54" 1.872499992 7.409166672 5.980277784 15.604722216
"1795" "M" "60-64" 1.390833336 8.14944444 5.713333344 15.619722216
"1796" "M" "50-54" 1.239166656 6.8925 7.225833336 15.630555552
"1797" "M" "60-64" 1.500555552 7.18055556 6.731111112 15.63305556
"1798" "M" "55-59" 1.319166672 7.452499992 6.512500008 15.639722232
"1799" "F" "60-64" 1.380833328 7.620277776 6.431388888 15.641111112
"1800" "M" "80+" 1.826111112 7.702222224 5.697499992 15.640277784
"1801" "M" "50-54" 1.409444448 6.657222216 7.054166664 15.643055544
"1802" "F" "65-69" 1.480277784 7.198888896 6.714722232 15.644166672
"1803" "M" "70-74" 1.465277784 8.205 5.786666664 15.678333336
"1804" "M" "75-79" 1.773333336 7.27805556 6.310277784 15.71111112
"1805" "F" "60-64" 1.74 7.329444456 6.281388888 15.716388888
"1806" "M" "45-49" 1.60055556 7.230833328 6.525 15.719444448
"1807" "M" "65-69" 2.18111112 7.455833328 5.728333344 15.729166656
"1808" "M" "70-74" 1.681111104 7.356388896 6.31055556 15.733055544
"1809" "M" "50-54" 1.575277776 7.288888896 6.50388888 15.739166664
"1810" "F" "50-54" 1.542222216 7.742222232 6.23694444 15.746111112
"1811" "F" "40-44" 1.882777776 7.560833328 5.982777768 15.762222216
"1812" "F" "45-49" 1.783888896 7.173611112 6.66138888 15.768611112
"1813" "F" "40-44" 1.493333328 7.116388896 6.82638888 15.773611104
"1814" "F" "60-64" 1.332222216 7.853611104 6.349999992 15.78611112
"1815" "F" "30-34" 1.275 7.863888888 6.524166672 15.799722216
"1816" "M" "60-64" 1.602222216 7.866666672 5.99388888 15.800555544
"1817" "M" "55-59" 1.634722224 7.620277776 6.293055552 15.818611104
"1818" "M" "75-79" 1.851388896 7.752777768 5.890277784 15.844999992
"1819" "F" "60-64" 1.671388896 7.324999992 6.481666656 15.857222232
"1820" "M" "60-64" 1.571111112 7.168333344 6.82805556 15.867777768
"1821" "F" "45-49" 1.80305556 7.12638888 6.569444448 15.869444448
"1822" "F" "35-39" 2.028611112 8.013611112 5.523333336 15.874999992
"1823" "M" "60-64" 1.73694444 6.554444448 7.299166656 15.90444444
"1824" "M" "30-34" 1.739166672 7.815277776 5.690555544 15.910277784
"1825" "F" "55-59" 1.868611104 7.166388888 6.650833344 15.92111112
"1826" "M" "75-79" 1.997500008 7.361388888 6.286666656 15.945555552
"1827" "M" "55-59" 1.568055552 7.361388888 6.763055544 15.947222232
"1828" "M" "60-64" 1.37555556 7.697777784 6.568055544 15.959166672
"1829" "M" "65-69" 1.771111104 7.24944444 6.668055552 15.987777768
"1830" "F" "18-24" 1.45805556 8.199722232 6.123611112 15.992777784
"1831" "M" "35-39" 1.843333344 7.29888888 6.38861112 16.001666664
"1832" "M" "70-74" 1.904166672 7.472777784 6.371666664 16.005277776
"1833" "M" "40-44" 1.449166656 7.265555544 6.946666656 16.037222232
"1834" "M" "45-49" 1.683888888 7.005277776 7.065 16.044444456
"1835" "F" "60-64" 1.564166664 7.392777768 6.705555552 16.063055544
"1836" "M" "40-44" 1.75944444 7.648333344 6.315555552 16.06944444
"1837" "F" "65-69" 2.096666664 7.399166664 6.292222224 16.077499992
"1838" "F" "65-69" 1.828055544 7.391388888 6.669444456 16.090000008
"1839" "M" "50-54" 2.295555552 7.452222216 6.12305556 16.109722224
"1840" "F" "65-69" 1.778611104 7.362222216 6.711944448 16.151388888
"1841" "F" "40-44" 1.336666656 7.754166672 6.685833336 16.157500008
"1842" "F" "60-64" 2.113333344 7.854166656 6.024722232 16.164722232
"1843" "M" "55-59" 1.623888888 7.51805556 6.636666672 16.167499992
"1844" "F" "65-69" 2.040833328 7.559444448 6.470833344 16.181388888
"1845" "M" "70-74" 1.395833328 7.543333344 7.057222224 16.198333344
"1846" "M" "70-74" 1.729722216 7.354166664 6.700277784 16.198888896
"1847" "F" "45-49" 1.83 8.313888888 5.831388888 16.199166672
"1848" "F" "55-59" 1.757500008 8.448333336 5.766388896 16.21055556
"1849" "M" "55-59" 1.769166672 6.95111112 7.415555544 16.276111104
"1850" "F" "60-64" 1.481111112 8.128888896 6.580833336 16.27805556
"1851" "F" "65-69" 1.671944448 8.06861112 6.325277784 16.348888896
"1852" "F" "30-34" 1.986666672 7.46388888 6.616666656 16.352222232
"1853" "F" "45-49" 2.024444448 7.98305556 6.035555544 16.358611104
"1854" "M" "40-44" 1.639999992 7.001388888 7.340277768 16.375000008
"1855" "F" "18-24" 1.756666656 7.826666664 6.45444444 16.381111104
"1856" "F" "65-69" 1.990000008 7.588055544 6.533611104 16.381944456
"1857" "F" "60-64" 1.652500008 7.696666656 6.598888896 16.393333344
"1858" "M" "50-54" 1.687222224 7.754444448 6.611388888 16.406388888
"1859" "M" "65-69" 2.160555552 7.587499992 6.274999992 16.420833336
"1860" "M" "70-74" 1.761666672 7.487500008 6.758611104 16.449444456
"1861" "F" "55-59" 1.993055544 7.982500008 6.230277768 16.473333336
"1862" "M" "65-69" 2.044166664 7.216666656 6.93444444 16.481388888
"1863" "F" "50-54" 2.150277768 7.71 6.271111104 16.512499992
"1864" "M" "50-54" 1.66944444 7.493055552 7.019444448 16.53611112
"1865" "M" "75-79" 1.933333344 8.067777768 6.243333336 16.564722216
"1866" "M" "35-39" 1.255833336 7.712222232 7.299444456 16.57638888
"1867" "M" "70-74" 1.760277768 8.28611112 6.2175 16.590833328
"1868" "M" "35-39" 1.414166664 8.000555544 6.857777784 16.643055552
"1869" "M" "30-34" 1.218611112 7.482777768 7.703611104 16.667500008
"1870" "M" "80+" 1.952500008 7.946388888 6.538333344 16.679444448
"1871" "M" "75-79" 1.410833328 8.196666672 6.823055544 16.693888896
"1872" "M" "65-69" 1.411666656 7.459166664 7.489722216 16.702777776
"1873" "M" "75-79" 1.985555544 8.121388896 6.28944444 16.75055556
"1874" "M" "80+" 2.153611104 7.74611112 6.61638888 16.764444456
"1875" "M" "70-74" 1.695555552 7.95 6.801388896 16.774166664
"1876" "M" "65-69" 2.070833328 8.149166664 6.242222232 16.848611112
"1877" "M" "70-74" 1.824444456 7.78944444 6.82805556 16.890555552
"1878" "M" "65-69" 1.923611112 8.22444444 6.495833328 16.941666672
"1879" "F" "75-79" 2.171666664 7.63055556 6.826666656 16.988611104
