age spr agi dri bc sho hei wei apl
12 3.68 8.33 12.38 14.97 17 144 41 3
12 3.75 9.44 12.99 999 24 139 33.6 3
11 3.51 8.32 12.91 11.36 22 147 37.6 3
12 4.03 9.28 12.5 11.7 22 148 48 3
11 3.92 8.7 11.96 11.68 20 140 32.4 3
12 3.68 8.52 12.04 10.12 21 143 36.1 3
12 3.25 8.39 11.16 12.06 19 167 49.1 3
12 3.6 8.58 14.58 13.08 18 146 33.5 3
12 3.68 9.26 15.28 16.34 21 147 37.6 3
12 3.62 8.36 12.91 14.47 14 150 38.2 3
12 3.66 8.58 12.52 10.96 999 155 39.6 3
11 3.46 9.01 12.57 10.58 13 158 35.9 3
11 3.92 8.82 11.83 9.37 20 144 35.1 3
11 3.88 9.76 12.41 12.93 20 148 39.4 3
12 3.65 8.19 12.1 10.59 18 157 53 3
11 3.42 8.13 10.56 9.86 16 157 53 3
11 3.43 8.07 10.53 12.27 17 145 38 3
11 3.4 8.01 10.86 11.81 19 142 33 3
12 3.38 8.21 11.21 10.41 14 156 41 3
12 3.3 7.66 10.7 10.91 18 146 37 3
11 3.38 7.82 11.58 12.45 22 143 35 3
11 3.44 7.9 10.81 8.93 17 145 34 3
12 3.42 8.16 12.18 10.85 11 151 40 3
12 3.22 7.73 10.86 10.24 14 154 41 3
12 3.34 7.75 11.47 11.46 19 141 41 3
11 3.17 7.7 11.94 10.09 21 150 40 3
11 3.14 7.51 10.73 9.59 18 147 37 3
12 3.18 7.42 11.41 11.01 16 136 33 3
11 3.62 8.8 11.39 11.14 17 159 53 3
11 3.94 8.48 12.14 11.19 14 139 35.4 3
11 3.68 8.83 12.52 999 21 148 34.7 3
11 3.68 8.54 11.87 12.03 23 143 32.4 3
12 3.81 8.08 11.01 11.78 25 136 30 3
12 3.69 8.72 11.35 12.13 21 999 99 3
12 3.8 8.96 10.71 999 18 159 42 3
11 3.94 8.8 12.06 999 20 138 32.5 3
12 3.66 8.58 13.3 12.09 19 147 35 3
11 4.14 8.5 10.96 13.97 20 140 32.8 3
12 3.67 9.17 11.42 12.8 23 999 99 3
11 3.92 8.23 11.04 11.73 23 144 34.3 3
11 3.74 8.38 11.5 12.85 16 153 42.3 3
11 3.68 8.88 11.63 11.02 19 154 48 3
11 3.78 8.81 11.21 13.58 15 148 38.8 3
11 3.54 8.76 11.28 10.43 12 152 36 3
12 3.68 8.3 11.3 9.9 20 150 45.8 2
12 3.5 8.26 12.72 10.08 22 146 35.5 3
11 3.88 9.17 13.02 999 21 999 99 3
12 3.78 8.82 10.49 10.34 18 999 99 3
11 3.76 8.76 10.97 13.8 20 140 30.4 3
11 4.02 8.4 10.97 999 19 999 99 3
11 3.48 8.32 10.83 10.45 10 146 37 3
12 3.8 8.34 11.72 11.92 22 999 99 2
12 3.74 8.68 11.39 14.5 9 148 37.2 3
12 3.44 8.08 11.68 9.35 11 142 32.7 3
11 3.57 8.51 12.54 12.11 17 138 33.8 3
11 3.52 8.12 12.14 13 19 149 39.3 3
11 3.54 7.66 11.32 9.11 12 152 35.7 3
12 3.38 8.12 11.04 13.56 14 143 35 3
11 3.69 8.2 10.46 11.9 11 147 42 3
11 3.62 7.97 10.99 11.04 13 150 35 3
11 3.57 8.51 11.28 10.07 22 136 32 3
12 3.68 8.64 12.41 12.78 21 145 35 2
12 3.48 8.46 10.24 10.61 23 147 33 3
12 3.38 7.63 10.73 12.38 16 157 35 3
12 3.5 8.08 12.28 10.64 19 153 38 3
11 3.66 8.68 13.7 13.01 18 158 39 3
12 3.52 8.02 10.08 12.3 22 150 40 3
12 3.47 8.31 12.28 9.99 999 139 33 3
12 3.68 8.48 10.79 10.43 18 150 40 3
12 3.47 8.49 11.54 10.11 10 138 35 3
12 3.63 8.33 12.39 11.41 13 157 43 3
11 3.61 8.38 12.06 10.44 20 141 35 3
11 999 999 999 999 14 162 63 3
11 3.6 8.38 14.79 15.35 24 158 45 3
11 3.92 999 13.18 10.78 20 159 39.7 3
11 3.38 8.8 11.49 9.81 999 150 44 3
11 3.93 9.38 11.39 10.12 18 151 45 3
11 3.65 9.02 10.97 10.09 17 151 35 3
11 3.57 9.17 11.57 11.8 8 149 39 3
12 3.68 9.14 11.93 10.65 21 143 33 3
12 4 9.11 13.75 10.71 15 143 35 3
11 3.82 8.44 13.88 12.2 23 137 30 3
11 3.57 8.48 12.57 12.42 16 145 34 3
11 3.97 9.11 12.72 12.67 23 144 39 3
11 3.61 8.65 11.26 9.88 18 150 38 3
11 4 9.24 12.38 12.63 18 147 34 3
12 3.58 8 11.3 10.47 18 149 37 3
12 3.4 9 12.42 999 18 166 59 3
11 3.81 9.2 13.08 11.22 14 149 45 3
11 3.82 8.89 11.85 11 16 149 40 3
11 3.76 8.91 11.17 14.9 17 154 44 3
12 3.57 8.38 10.73 16.26 21 145 42 3
11 3.69 8.28 10.93 15.56 15 145 35 3
12 3.52 8.58 12.44 11.29 23 155 40 3
11 3.71 8.1 10.01 10.23 19 143 34 3
11 3.5 8.14 10.36 11.03 22 146 29 3
12 3.49 8.22 10.82 10.28 13 159 43 3
12 3.94 8.68 12.82 12.86 21 150 36 3
12 3.44 7.91 11.17 19.86 19 155 40 3
12 3.98 9.36 13.21 12.43 17 158 50 3
12 3.51 8.6 12.6 12.8 17 149 38 3
11 3.86 8.53 12.33 12.67 17 136 31 3
12 3.76 8.42 11.94 12.17 7 150 38 3
11 3.68 8.46 10.86 12.5 14 148 33 3
12 3.73 8.5 12.31 13.51 20 153 43 3
12 3.88 8.64 11.28 10.47 18 147 36 3
11 3.97 8.96 12.91 12.94 19 149 33 3
11 3.68 8.56 11.86 11.4 13 151 38 3
11 3.75 8.92 11.82 11.65 19 157 40 3
11 3.68 8.66 12.41 13.81 20 147 31 3
12 3.72 8.7 11.5 11.65 14 148 38 3
11 3.63 9.23 11.36 12.62 25 140 32 3
12 3.88 9.3 13.24 15.54 21 150 36 3
11 3.93 8.88 12.07 14.77 20 140 32 3
11 3.81 8.82 13.32 14.57 20 158 51 3
11 3.58 8.27 12.2 999 17 149 43 3
12 3.61 8.93 11.44 12.11 18 150 40 3
12 3.82 8.93 12.1 10.43 18 150 40 3
12 3.76 8.87 12.68 13.52 23 150 36 3
11 3.49 9.3 11.41 13.69 19 145 45 3
11 3.78 9.08 12.76 11.71 15 146 35 3
11 3.84 8.59 11.82 999 21 152 43 3
11 3.41 8.81 12.41 999 21 156 43 3
11 3.57 8.66 11.08 12.16 22 147 28 3
11 3.78 8.81 12.41 15.09 25 150 49 3
11 3.83 8.46 11.56 12.6 16 145 35 3
12 3.72 8.69 10.79 12.13 24 144 35 3
11 3.64 7.84 9.68 11.44 22 151 40 2
12 3.78 9.2 13.21 10.9 21 161 50 3
11 3.86 8.36 11.38 11.35 14 157 43 3
11 3.51 7.68 10.89 11.37 17 147 37 3
11 3.84 8.52 11.38 13.25 19 147 33 3
11 3.89 8.7 11.07 10.41 16 145 42 3
12 3.62 8.46 10.65 999 19 154 36 2
11 3.56 8.21 12.41 11.41 21 158 43 3
11 3.6 8.4 11.81 10.1 17 143 29 3
11 3.81 8.63 11.2 10.47 22 143 31.5 3
12 3.71 8.24 10.87 10.43 12 154 38.5 3
11 3.76 8.74 10.86 11.67 25 155 39 3
11 999 999 999 999 17 156 39 3
11 3.72 8.59 11.59 10.11 16 150 35 3
11 3.72 8.41 12.13 12.54 19 134 26 3
12 3.78 8.86 12.87 12.8 22 150 38.5 3
12 3.78 8.97 11.4 10.99 20 153 35 3
11 3.7 8.52 10.99 999 17 146 43.5 3
12 3.62 8.51 11.17 14.28 17 143 38.9 2
12 3.58 8.23 10.49 13.25 16 153 39 3
11 3.72 8.36 10.58 13.81 16 157 46 3
12 3.6 8.32 12.44 16.5 21 156 47.8 3
11 4.06 8.42 11.41 17.29 20 141 34.1 3
11 3.87 8.17 11.91 14.17 22 144 36.3 3
11 4.11 9.2 12.26 18.83 16 149 41.9 3
12 3.82 8.51 11.58 16.61 16 140 28.7 3
11 3.99 9.4 12.1 14.23 18 150 37.3 3
11 3.43 8.41 10.86 12.47 13 144 36 3
11 3.41 8.01 11.85 11.95 24 162 43 3
11 3.71 8.59 10.87 11.29 22 159 51 3
11 3.59 8.54 10.8 9.83 19 152 40 3
12 3.47 8.54 13.18 12.75 999 154 42 2
11 3.46 7.78 11.25 11.27 23 146 35 3
12 3.62 8.32 10.84 12.54 20 999 99 3
12 3.56 8.23 10.8 11.2 23 146 33 3
12 3.72 8.93 11.05 11.2 23 999 99 3
11 3.82 8.96 12.01 14.55 21 164 51 3
12 3.76 8.46 12.22 13.04 19 149 38 3
11 3.9 8.26 11.83 13.19 19 999 99 3
11 3.4 7.98 10.36 10.76 20 999 99 3
12 3.71 8.51 12.48 10.68 22 999 99 3
11 3.4 9.03 12.14 13 22 999 99 3
11 3.6 8.28 11.09 11.54 22 999 99 3
11 3.69 8.28 10.9 10.95 13 148 37 2
11 3.56 7.81 10.73 11.23 21 141 36 3
12 3.81 8.87 11.38 10.58 17 143 38 3
11 4.16 8.8 12.96 999 17 153 38.1 3
11 4.3 9.52 14.14 15.1 18 150 44.6 3
11 4.06 9.18 12.78 14.39 20 150 40.3 3
11 3.56 7.87 11.01 12.75 21 149 38 3
12 3.44 8.01 10.52 10.86 24 147 35 3
11 999 999 999 999 21 156 54 3
11 3.8 8.84 11.96 10.52 25 155 41 3
11 3.51 7.66 11.58 10 11 159 46 3
11 3.68 8.1 11.5 14.95 999 154 36 3
12 3.59 8.41 11.28 12.34 21 148 34 3
11 3.73 8.39 11.73 12.53 21 156 36 3
12 3.71 8.41 11.68 10.44 14 143 33.3 3
12 3.78 9.05 11.88 11.6 18 150 37.1 3
12 3.6 8.57 12.46 12.57 15 149 34.4 3
12 3.68 8.42 11.57 12.93 21 150 36 3
12 3.54 8.17 10.33 11.56 13 152 39 3
11 3.63 7.94 10.68 10.52 22 142 32.7 3
11 3.52 7.86 9.36 8.97 9 142 39 1
11 3.84 8.47 10.79 9.45 12 137 35.4 3
12 3.57 8.01 10.68 11.43 18 145 33.8 3
12 3.62 8.04 12.38 12.52 18 143 36.8 3
12 3.62 7.89 10.72 12.36 10 144 34.5 3
11 3.61 7.86 10.52 10.03 12 143 28.8 3
12 3.79 7.9 10.87 10.82 18 146 36.9 3
12 3.71 8.68 11.79 13.41 21 154 35.9 3
12 4.01 8.78 12.47 10.52 18 143 39.2 3
12 3.69 9.1 11.5 10.82 7 150 40.7 3
12 3.76 8.82 12.28 13.17 19 146 38.1 3
12 3.7 8.82 12.78 12.6 14 144 31.6 3
11 3.54 8.31 11.33 10.71 15 154 43 3
11 3.5 7.78 11.66 10.8 18 150 41 3
12 3.63 8.42 11.49 11.83 15 142 36 3
12 3.81 8.18 14.24 11.53 19 144 36 3
11 4.16 8.84 11.73 11.41 16 145 35 3
12 3.46 7.76 12.1 10.04 9 146 39 3
12 3.76 8.94 11.82 11.26 21 156 46 3
12 4 8.92 13.12 11.09 15 146 37 3
12 3.58 8.2 11.65 11.37 14 150 40 3
11 3.71 8.18 11.91 10.8 20 143 38 3
12 3.9 8.89 14.18 10.8 24 145 38 3
11 3.72 8.78 11.91 11.29 15 152 53 3
11 3.66 8.26 11.43 11.22 21 152 44 3
11 3.88 9.12 12.18 10.72 17 153 39 3
12 3.81 9.22 13.18 16.76 22 150 40 3
11 4.06 999 13.93 11.3 23 158 57 3
12 3.93 9.33 12.92 10.84 23 145 35 3
12 3.74 9.4 12.49 13.06 20 155 44 3
12 3.73 8.62 12.03 11.16 20 151 40 3
11 3.67 8.57 11.5 15.16 14 155 40 3
11 4 9.8 12.99 10.76 16 145 34 3
11 3.58 8.86 12.86 16.19 21 154 41 3
11 3.94 8.86 11.87 11.88 15 147 47 3
11 3.66 8.32 10.38 12.35 15 150 40 3
11 3.47 8.7 13.82 12.61 16 153 41 3
12 3.87 8.83 12.18 9.7 21 148 35 3
11 3.68 9.11 11.72 11.82 17 150 36 3
11 3.73 9.47 12.86 11.03 21 149 48 3
11 3.88 8.54 14.38 13.04 21 155 51 3
12 3.53 8.76 12.6 9.67 18 158 52 3
11 3.68 8.31 11.03 10.58 16 153 41 3
12 3.7 8.91 13.08 11.42 21 144 34 3
11 3.5 8.03 12.26 10.98 17 156 40 3
12 3.73 8.38 10.78 14.04 19 141 32 3
12 3.7 8.77 11.99 11.99 18 150 37 3
11 3.56 8.28 11.84 13.93 21 142 39 3
11 3.58 8.48 10.64 11.62 16 151 35 3
11 3.47 8.33 11.38 11.55 12 152 41 3
11 3.55 8.9 12 11.32 15 152 38 3
11 3.93 8.72 11.37 999 999 142 33 3
11 3.54 9.24 11.48 999 18 159 39.6 3
12 3.66 8.71 12.72 9.74 16 152 39.6 3
11 3.86 9.71 13.2 10.01 20 156 39.7 3
12 3.57 8.98 12.7 12.93 18 146 33.5 3
12 999 999 999 999 20 158 42.7 3
12 999 999 999 999 17 163 50 3
12 3.38 8.3 10.73 10.75 18 158 42.7 2
12 3.84 8.38 12.04 11.44 18 146 34.4 3
11 3.62 8.53 12.31 11.87 18 153 42.4 3
11 3.89 8.6 12.11 12.27 18 149 36.4 3
11 3.72 8.65 11.41 9.65 18 146 34.5 3
11 3.58 8.59 11.04 13.97 999 155 39.8 3
12 3.71 9 11.38 10.17 17 139 31.4 3
11 3.92 9.49 11.04 10.57 16 145 37.4 3
12 3.68 9.07 13.76 999 18 144 34 3
11 3.62 8.24 12.16 10.8 14 155 40.5 3
11 3.91 9.48 11.48 10.95 22 140 38 3
11 3.68 8.49 11.73 14.41 22 146 40 3
11 3.89 8.99 11.72 9.55 21 137 38 3
11 3.79 8.56 11.72 12.65 18 150 40 3
11 3.68 8.73 11.06 9.35 20 145 43 3
11 3.8 8.57 12.03 10.14 20 154 46 3
12 3.97 8.64 13.02 12.38 21 146 46 3
11 3.78 8.78 10.97 11.08 20 145 36 3
12 3.87 8.71 11.46 10.29 13 148 40 3
11 3.96 9.33 12.8 13.01 21 150 45 3
12 3.5 8.99 12.04 9.5 21 144 32 3
11 3.73 8.34 11.51 11.09 16 155 45 3
12 3.5 8.13 11.54 10.08 22 143 35 3
11 3.72 8.47 11.66 10.33 19 159 45 3
11 3.54 8.49 11.4 10.15 22 165 45 3
11 3.78 8.47 11.91 13.05 19 154 35 3
12 3.6 7.86 11.51 10.82 23 155 43 3
11 3.66 7.57 10.78 11.81 19 139 27 3
11 3.72 8.64 11.5 12.22 16 154 34 3
11 3.62 8.01 11.04 15.98 18 149 31 3
11 3.48 8.4 10.97 13.56 17 152 42 3
11 3.73 9.06 12.02 9.61 21 165 50 3
11 3.68 8.13 12.57 10.8 19 148 40 3
11 3.8 8.26 12.89 12.99 17 138 32 3
11 3.58 8.7 11.57 10.8 14 132 32 3
12 3.88 8.5 11.47 9.24 15 152 46 3
11 3.6 8.22 11.04 12.55 19 159 39 3
11 3.69 7.96 10.28 8.94 12 152 40 3
11 3.6 8.44 10.88 10.86 12 152 38 3
11 3.7 8.86 10.86 11 18 141 33 3
11 3.53 8.33 12.47 15.69 20 152 43 3
12 3.76 8.78 13.59 14.48 21 138 30 3
11 4.03 9.47 12.33 16.58 999 153 53 3
12 3.66 8.84 12.08 17.48 19 148 32 3
12 3.8 8.8 12.04 13.16 999 140 30 3
12 3.7 9.28 12.96 15.56 999 147 35 3
11 3.81 9.17 16.98 19.1 20 146 36 3
12 3.72 8.81 14.28 17.17 25 149 36 3
11 3.65 8.76 12.01 11.23 18 154 42 3
12 3.88 8.66 12 14.97 22 150 38 3
11 3.6 8.58 10.6 8.68 16 156 41 3
11 4.06 9.07 12.5 12.61 11 160 52 3
11 3.68 9.07 11.23 9.68 999 148 40 3
11 3.58 8.38 10.54 9.02 15 148 42 2
11 3.61 8.62 10.71 11.94 15 148 35 3
11 3.73 8.4 15.17 12.48 22 151 45 3
12 3.71 8.57 12 12.66 18 164 45 3
11 3.68 8.6 12.78 15.58 21 154 36 3
11 3.79 8.69 11.38 15.02 20 146 35 3
12 3.78 8.89 13.26 10.58 15 150 43 3
12 4.03 8.96 13.26 15.74 17 143 40 3
12 3.83 8.91 12.43 17.47 18 148 43 3
12 3.8 8.73 14.03 11.76 19 143 40 3
11 3.91 8.24 10.5 13.47 16 148 38 3
12 3.41 8.33 10.91 11.85 18 164 41 3
12 3.8 8.6 10.88 13.13 21 147 34 3
11 3.65 8.78 11.32 13.03 14 148 36 3
11 3.86 8.63 12.73 13.96 21 134 30 3
12 3.86 8.97 12.09 14.66 17 157 46 3
11 3.79 8.37 11.18 11.06 13 141 32 3
12 3.6 8.82 11.51 11.78 18 152 47 3
11 3.62 9.04 12.71 11.89 18 165 64 3
11 4 8.78 11.46 10.33 21 135 34 3
12 3.91 8.72 12.93 13.89 20 149 41 3
11 3.3 8.16 11.25 9.56 999 149 40 3
11 3.64 8.99 15.16 13.41 19 163 47 3
12 3.68 8.68 12.94 11.86 20 149 34 3
11 3.73 8.86 12.41 999 23 152 37 3
11 3.78 8.76 12.1 10.24 19 151 44 3
11 3.57 8.35 11.96 13.49 17 153 41 3
12 3.46 7.57 10.98 11.63 18 137 28 3
11 3.56 7.9 11.76 10.44 20 145 35 3
11 3.88 9.14 11.97 11.6 15 150 56 3
11 3.56 7.94 12.66 10.07 18 141 33 3
11 3.47 8.09 13.07 12.4 22 140 35 3
11 3.9 8.2 11.41 10.38 16 149 44 3
12 3.7 8.86 12.11 10.49 17 142 35 3
12 4.35 9.62 15.1 13.56 21 154 48 3
11 3.99 9.08 12.81 14.34 15 141 33 3
12 2.92 9.63 11.56 11.43 17 147 35 3
11 3.76 9.5 12.46 10.81 15 156 42 3
12 4 999 999 12.05 14 157 44 3
11 3.6 8.68 12.31 13.07 18 157 40 3
12 3.78 8.58 11.34 10.01 19 158 52 3
11 4 9.38 12.22 9.8 12 158 50 3
11 3.78 8.68 10.97 13.3 999 148 36 3
12 3.44 8.17 13.2 13.85 17 159 49 3
11 3.81 8.8 13.1 12.41 19 156 39 3
11 3.44 8.5 11.41 12.36 20 151 39 3
12 3.68 8.42 11.12 10.61 17 149 35 3
12 3.66 8.38 9.8 9.59 15 140 32 3
12 3.98 8.78 11.83 11.62 17 149 38 3
11 3.57 7.71 11.48 10.49 22 142 30 3
12 3.97 8.81 10.96 14.55 17 145 37 3
11 3.9 8.82 12 16.43 20 146 34 3
11 3.58 8.63 10.26 10.73 18 153 36 3
11 3.5 8.47 12.83 9.41 20 142 32 3
11 3.73 8.76 11.74 10.71 18 154 50 3
11 4.11 9.98 12.48 9.76 20 136 30 3
11 3.8 9.17 14.19 11.38 18 154 39.5 3
12 3.68 8.07 10.39 12.12 19 153 41.5 3
11 3.66 8.41 11.63 11.72 21 150 38 3
11 3.68 8.53 10.57 9.6 999 999 99 3
12 3.43 8.3 11.91 12.6 24 144 41 3
11 3.73 8.67 11.23 11.68 999 148 41.5 3
11 3.47 7.93 10.38 10.7 999 154 45 3
11 3.86 8.14 10.87 14.08 25 153 38 3
11 3.63 8.26 10.59 12.13 20 153 42 3
12 3.68 8.02 11.89 10.34 24 151 38.5 3
12 3.58 7.78 12.17 12.75 16 149 46 3
11 3.78 8.47 11.38 10.9 999 145 40.3 3
11 3.87 8.54 11.47 10.6 18 145 36 3
12 3.54 8.24 13.21 12.88 22 150 41 3
12 3.32 7.95 10.68 10.24 19 152 45.2 2
11 999 999 999 999 20 149 31 3
12 3.91 8.47 11.59 11.2 14 146 30 3
12 3.97 8.32 12.89 11.3 17 148 39 3
11 3.66 7.82 11.41 11 14 146 31 3
11 3.42 7.19 11.26 11 18 148 41 2
12 3.74 9.07 11.28 10.08 9 151 43 3
11 3.5 9.41 13.14 11.85 18 152 38 3
12 3.96 9.44 11.97 10.2 12 150 33 3
11 3.8 8.66 12.32 9.23 18 153 36 3
11 3.78 8.87 12.07 10.1 8 149 36 3
11 3.76 9.39 12.7 9.76 21 152 40 3
11 3.64 8.5 12.91 10.74 17 142 33 3
11 999 999 999 999 16 164 45 3
11 3.88 9.48 13.16 11.28 11 156 38 3
11 3.87 999 13.42 11.31 19 163 55 3
11 3.74 9.03 12.1 10.88 13 147 39 3
12 3.87 9.1 11.64 10.93 21 154 42 3
11 3.97 9.13 12.1 12.85 21 148 32 3
12 3.81 8.52 12.38 12.22 25 158 41 3
11 3.7 9 11.61 9.63 17 154 44 3
12 3.73 8.6 11.96 14.15 19 141 28 3
11 3.76 8.72 11.5 11.21 22 164 45 3
11 3.93 9.04 13.64 12.46 21 150 44 3
11 3.57 7.96 12.82 12.09 19 152 39 3
12 3.79 8.6 10.78 12.59 16 150 42 2
12 3.74 8.66 12.6 10.59 16 155 45 3
11 3.46 8.08 10.91 10.84 18 145 34 3
11 3.68 8.21 10.93 11.43 22 140 35 3
12 3.7 8.33 10.89 11.82 24 140 33 2
12 3.61 8.36 11.5 11.59 15 142 35 2
12 3.62 8.8 12.87 11.88 14 169 40 3
11 3.63 8.19 12.41 13.79 15 139 30 3
12 3.86 8.93 11.81 11.28 17 143 35 3
12 3.7 7.91 10.2 9.84 999 138 30 3
12 3.89 8.1 13.4 11.73 999 154 45 3
12 3.68 8.03 11.61 11.47 999 137 30 3
11 3.7 8.39 12.64 12.21 999 159 44 3
12 4.06 8.74 13.41 12.85 999 150 44 3
12 4.12 8.6 12.28 12.38 999 140 38 3
12 4.22 8.8 13.03 14.25 999 140 40 3
11 3.51 7.69 12.48 13.47 999 152 40 3
11 3.79 8.28 11.54 10.96 18 148 38 3
12 3.43 8.44 10.94 11.77 18 150 35 3
12 999 999 999 999 24 140 33 3
11 3.51 8.28 10.58 10.56 13 138 37 3
12 3.68 8.91 11.21 10.52 21 147 35 3
11 3.56 7.91 10.57 11.81 14 150 36 3
11 3.56 8.52 11.16 11.2 14 145 34 3
12 999 999 999 999 16 153 34 3
12 3.97 9.07 13.2 11.66 22 153 43.5 3
12 3.87 9.28 12.88 11.25 999 147 36 3
12 4.01 8.72 11.89 11.3 19 152 34.5 3
11 3.52 8.06 13.08 12.07 19 153 36 3
12 3.61 8.68 12.29 15.09 999 999 99 3
12 999 999 999 999 18 999 99 3
11 3.74 9.66 12.49 13.21 17 150 39 3
11 3.56 8.76 12.91 16.36 16 141 31 3
11 3.98 9.16 11.62 11.51 19 152 48 3
12 3.62 8.32 11.15 14.2 15 149 36 3
11 3.89 9.89 12.22 12.99 15 145 35 3
11 3.49 8.71 12.14 11.35 15 156 40 3
11 3.96 9.08 12.3 13.2 13 146 35 3
12 3.83 8.29 11.74 11.68 21 136 31 3
11 4.21 9.85 14.06 10.92 999 162 52 3
11 3.82 9.02 11.01 13.24 13 149 37 3
11 3.92 9.44 12.38 14.64 21 153 35 3
11 3.68 8.94 12.47 13.36 20 153 42 3
11 3.73 8.78 12.1 11.64 15 149 34 3
11 3.48 8.66 13.56 11.62 15 153 35 3
11 3.96 8.78 12.07 10.98 20 140 32 2
11 3.8 9.81 13.04 14.18 21 150 40 3
11 4.04 8.42 12.58 10.17 21 140 33.7 3
11 4.3 8.35 12.48 12.16 19 158 41.9 3
12 3.6 8.41 11.02 12.57 15 152 46.5 3
11 3.6 7.96 12.79 11.84 12 144 32.3 3
11 3.71 8.37 12.87 14.6 13 160 43.7 3
11 3.93 9.43 12.81 13.52 17 144 47 3
12 3.63 8.57 12.11 14.48 20 139 38 3
12 3.86 8.64 10.97 11.68 16 156 61 3
12 3.76 8.41 12.21 14.4 16 146 40.2 3
11 3.78 8.16 11.16 9.42 15 144 34 3
11 3.91 8.49 11.92 12.94 13 138 32.3 3
11 3.51 8.2 11.78 12.46 12 160 41.1 3
12 3.68 8.68 14.06 10.99 15 155 50.3 3
11 3.69 8.14 12.21 10.06 19 139 30 3
11 3.52 8.88 13.92 12.22 15 154 38 3
12 3.74 8.57 12.01 11.44 20 149 31 3
12 3.89 9.17 14.54 14.94 21 151 44 3
11 999 999 999 999 14 157 42 3
11 999 999 999 999 17 151 39 3
12 3.82 9.01 12.81 10.42 18 155 38 3
12 3.46 7.79 11.64 11 19 153 43 3
11 3.5 8.08 12.87 11.64 18 144 36 3
11 3.48 8.11 11.47 12.12 21 142 37 3
12 3.92 8.68 11.01 10.43 14 147 40 3
12 3.84 9.32 10.63 10.35 15 150 39 3
11 999 999 999 999 12 150 35 3
12 3.68 7.87 11.04 9.83 19 142 38 3
11 3.93 8.59 11.4 10.78 18 152 43.4 3
12 3.63 8.71 11.16 10.78 999 152 38.6 3
11 3.62 8.54 11.83 11.27 17 154 36.9 3
11 3.78 7.92 10 13.31 21 144 42 3
11 3.8 8.73 12.71 16.59 21 152 42 3
12 3.52 8.66 12.34 12.2 23 152 40 3
12 999 999 999 999 18 151 40 3
11 3.71 8.7 12.06 11.75 19 154 39 3
11 3.65 8.53 11.6 9.75 15 159 42 3
11 3.62 7.89 11.33 16 999 135 30 3
11 3.81 8.46 11.07 14.01 19 160 48 2
12 3.83 8.66 11.97 13.7 999 150 42 3
12 3.68 8.36 11.2 13.5 999 154 39 2
12 3.86 8.6 10.86 13.02 15 151 39 3
11 3.6 8.51 10.97 13.2 999 148 36 2
11 3.61 7.91 10.96 13.6 999 150 35 3
11 3.71 8.5 12.7 13.2 999 165 50 3
11 3.8 8.04 11.16 13.9 999 145 39 3
11 3.6 8.38 11.55 13.56 21 144 34 3
11 3.63 8.14 11.12 13.4 999 148 36 3
11 3.63 8.34 11.1 13.7 999 144 36 3
12 3.69 8.2 11.4 12.1 24 148 39 2
11 3.85 9.1 12.19 16 20 155 38 3
11 3.68 8.85 11.82 13.5 24 148 34 3
11 4 9.59 12.46 999 21 139 30.5 3
12 3.48 8.41 11.38 14.66 17 141 37.6 3
11 4.01 9.62 14.68 14.61 18 145 39.5 3
11 3.73 9.59 12.41 11.84 14 151 40 3
11 3.7 8.78 13.71 15.04 21 146 33 3
11 3.84 9.01 13.44 19.53 24 150 35 3
11 3.68 9.06 12.89 14.2 22 141 32 3
11 3.54 8.38 12.07 18.33 16 142 33 3
11 3.47 9.04 13.16 10.58 18 156 45 1
11 3.9 999 14.09 20 19 158 43 3
11 3.99 9.52 14.69 13.97 19 152 48.5 3
11 3.69 8.87 12.68 10.59 19 158 47 3
12 3.96 9.18 13.07 11.01 18 149 40.7 3
11 3.46 8.47 12.24 9.74 11 152 42 3
11 3.9 8.1 11.37 11 14 145 35 3
12 3.7 8.63 12.8 9.82 17 144 37 3
11 3.62 8.28 11.26 10.04 10 137 35 2
11 3.94 8.63 11.72 10.41 15 150 41 3
11 3.89 8.64 11.5 9.77 15 155 42 3
12 3.6 8.3 11.47 9.19 20 146 33 3
11 3.57 8.54 11.08 9.78 15 156 41 3
11 3.5 7.83 11.12 10.59 22 149 35 3
11 3.54 8.09 11.52 10.91 16 140 31 3
11 3.44 8.08 11.56 11.66 19 149 38 3
12 3.49 7.69 11.03 10.54 19 157 45 3
11 3.92 8.77 11.17 14.34 17 143 32 3
12 3.59 8.42 11.65 10.26 20 149 36 3
11 3.68 7.98 11.82 10.77 18 140 33 3
11 999 999 999 999 19 146 36 3
11 3.78 8.46 13.17 9.73 13 155 34 3
11 3.63 8.4 11.43 11.95 13 149 40 3
11 3.78 8.04 10.99 12.61 19 141 31 3
11 4.01 9.1 12.47 12.11 16 146 35 3
11 3.59 8.33 11.18 10.93 14 151 41 3
12 3.8 8.21 10.76 14.17 15 145 31 3
12 3.54 8.51 10.72 13.09 17 157 41 2
11 3.71 8.8 11.06 9.2 16 999 99 2
11 3.87 8.81 12.33 11.81 22 160 46 3
11 3.59 9.11 10.84 9.5 19 999 99 2
11 3.57 8.53 11.66 10.96 11 146 37 2
12 3.68 8.97 12.9 10.72 19 999 99 3
11 3.34 8.78 11.25 9.71 25 159 42 3
12 3.96 8.18 10.38 13.63 17 137 33 3
11 3.68 8.11 10.96 11.04 17 140 34 3
11 3.77 8.74 14.92 17.07 21 158 39 3
